admin0Name_en,admin0Name_ar,admin0Pcode,admin1Name_en,admin1Name_ar,admin1Pcode,admin2Name_en,admin2Name_ar,admin2Pcode,admin3Name_en,admin3Name_ar,admin3Pcode,admin3RefName_en,admin3RefName_ar,admin3AltName1_en,admin3AltName1_ar,admin3AltName2_en,admin3AltName2_ar,date_,validOn,validTo
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Mahzar,محزر,YE200641,Mahzar,محزر,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Ash Sharqi,الشرقي,YE200642,Ash Sharqi - Wusab Al Aali,الشرقي - وصاب العالي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Al Quwati,القواتي,YE200643,Al Quwati,القواتي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Al Hitari,الهتارى,YE200644,Al Hitari,الهتارى,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Bani Kindash,بني كنداش,YE200645,Bani Kindash,بني كنداش,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Al Mawsatah,الموسطه,YE200646,Al Mawsatah - Wusab Al Aali,الموسطه - وصاب العالي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Dhuhr,ظهر,YE200648,Dhuhr,ظهر,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Al Anin,العنين,YE200649,Al Anin,العنين,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Dhi Hamd,ذى حمد,YE200650,Dhi Hamd,ذى حمد,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Al Manarah,المناره,YE200653,Al Manarah,المناره,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Araf,عراف,YE200654,Araf,عراف,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Qasht Ruma',قشط رماع,YE200651,Qasht Ruma,قشط رماع,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Bilad As Sadah,بلاد السدح,YE200652,Bilad As Sadah,بلاد السدح,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Ijbar Sawafil,اجبار سوافل,YE200655,Ijbar Sawafil,اجبار سوافل,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Yaris,يريس,YE200656,Yaris - Wusab Al Aali,يريس - وصاب العالي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Bani Kindah,بني كنده,YE200657,Bani Kindah,بني كنده,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Khadman,خدمان,YE200658,Khadman,خدمان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Maghram Al Wasat,مغرم الوسط,YE200659,Maghram Al Wasat,مغرم الوسط,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Al Gharbi Al Aali,الغربي العالي,YE200660,Al Gharbi Al Aali,الغربي العالي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Sinwah,صنوه,YE200669,Sinwah,صنوه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Al Gharbi As Safil,الغربي السافل,YE200661,Al Gharbi As Safil,الغربي السافل,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Bani Al Hubayshi,بني الحبيشي,YE200662,Bani Al Hubayshi,بني الحبيشي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Habr,حبر,YE200663,Habr,حبر,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,As Sayf,السيف,YE200664,As Sayf - Wusab Al Aali,السيف - وصاب العالي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Dhafran,ظفران,YE200665,Dhafran,ظفران,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Jabal Matahan,جبل مطحن,YE200666,Jabal Matahan,جبل مطحن,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Ghaythan,غيثان,YE200667,Ghaythan,غيثان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Adh Dhahir,الظاهر,YE200668,Adh Dhahir - Wusab Al Aali,الظاهر - وصاب العالي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Al Kalbayn Al Janubi,الكلبين الجنوبي,YE200671,Al Kalbayn Al Janubi,الكلبين الجنوبي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Arf As Saminah,عرف السمينه,YE200672,Arf As Saminah,عرف السمينه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Bani An Namar,بني النمار,YE200673,Bani An Namar,بني النمار,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Al Mahjar,المحجر,YE200674,Al Mahjar,المحجر,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Bani Shunayf,بني شنيف,YE200675,Bani Shunayf - Wusab Al Aali,بني شنيف - وصاب العالي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Al Athluth,الاثلوث,YE200676,Al Athluth,الاثلوث,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Ash Shawka'a,الشوكاء,YE200677,Ash Shawkaa,الشوكاء,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Bani Al Musanif,بني المصنف,YE200678,Bani Al Musanif,بني المصنف,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Al Aj'ud,الاجعود,YE200679,Al Ajud - Wusab Al Aali,الاجعود - وصاب العالي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Bani Rabi'ah,بني ربيعه,YE200680,Bani Rabiah - Wusab Al Aali,بني ربيعه - وصاب العالي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Himyar,حمير,YE200681,Himyar - Wusab Al Aali,حمير - وصاب العالي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Bani Hafs,بني حفص,YE200682,Bani Hafs,بني حفص,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Sharqi Ja'r,شرقي جعر,YE200683,Sharqi Jar,شرقي جعر,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,As Sanah,السنه,YE200684,As Sanah - Wusab Al Aali,السنه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Zajid,زاجد,YE200685,Zajid,زاجد,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Al Ijbar,الاجبار,YE200686,Al Ijbar,الاجبار,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Sharqi Kabud,شرقي كبود,YE200687,Sharqi Kabud,شرقي كبود,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Gharbi Kabud,غربي كبود,YE200688,Gharbi Kabud,غربي كبود,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Sabin wa Ar Ruq'i,سبن والرقعي,YE200689,Sabin wa Ar Ruqi,سبن والرقعي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Al Awl,العول,YE200690,Al Awl,العول,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Shajb,شجب,YE200691,Shajb,شجب,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Bani Al Wa'ali,بني الوائلي,YE200692,Bani Al Waali,بني الوائلي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Bani Lahib,بني لاهب,YE200737,Bani Lahib,بني لاهب,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab Al Aali,وصاب العالي,YE2006,Jabal Khyur,جبل خيور,YE200693,Jabal Khyur,جبل خيور,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Bani Ghushaym,بني غشيم,YE200721,Bani Ghushaym - Wusab As Safil,بني غشيم - وصاب السافل,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Al Ladul,اللدول,YE200722,Al Ladul,اللدول,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Bani Omar,بني عمر,YE200723,Bani Omar - Wusab As Safil,بني عمر - وصاب السافل,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Bani Ahmad Al Aali,بني احمدالعالي,YE200724,Bani Ahmad Al Aali,بني احمدالعالي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Adh Dhuhrah,الظهره,YE200725,Adh Dhuhrah - Wusab As Safil,الظهره - وصاب السافل,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Bani Hutam,بني حطام,YE200726,Bani Hutam,بني حطام,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Al Mahwit,المحويت,YE27,Hufash,حفاش,YE2706,Bani Dahman,بني دهمان,YE270621,Bani Dahman,بني دهمان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Ash Shu'ayb,الشعيب,YE200727,Ash Shuayb - Wusab As Safil,الشعيب - وصاب السافل,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Al Athbut,الاثبوت,YE200728,Al Athbut,الاثبوت,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Bani Husam,بني حسام,YE200729,Bani Husam,بني حسام,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Al Ajraf,الاجراف,YE200730,Al Ajraf,الاجراف,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Al Majuhi,المجوحي,YE200731,Al Majuhi,المجوحي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Bani Ghulays,بني غليس,YE200732,Bani Ghulays,بني غليس,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Al Qaraqirah,القراقره,YE200733,Al Qaraqirah,القراقره,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Bani Mazij,بني مزيج,YE200734,Bani Mazij,بني مزيج,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Bani Salamah Ash Sharqi,بني سلمة الشرقي,YE200738,Bani Salamah Ash Sharqi,بني سلمة الشرقي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Ash Sha'awir wa Ash Shama'ah,الشعاوروالشماعه,YE200739,Ash Shaawir wa Ash Shamaah,الشعاوروالشماعه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Bani Abas,بني عباس,YE200740,Bani Abas - Wusab As Safil,بني عباس - وصاب السافل,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Bani Abdallah,بني عبدالله,YE200741,Bani Abdallah - Wusab As Safil,بني عبدالله - وصاب السافل,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Bani Arif,بني عريف,YE200742,Bani Arif,بني عريف,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Bani Ahmad As Safil,بني احمدالسافل,YE200743,Bani Ahmad As Safil,بني احمدالسافل,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Bani Mohammad,بني محمد,YE200744,Bani Mohammad - Wusab As Safil,بني محمد - وصاب السافل,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Bani Ash Shamakh,بني الشماخ,YE200753,Bani Ash Shamakh,بني الشماخ,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Bani Mu'anis,بني معانس,YE200745,Bani Muanis,بني معانس,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Jarban,جربان,YE200746,Jarban,جربان,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Bani Sawadah,بني سواده,YE200747,Bani Sawadah,بني سواده,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Bani salih,بني صالح,YE200748,Bani salih,بني صالح,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Bani Sa'id,بني سعيد,YE200749,Bani Said - Wusab As Safil,بني سعيد - وصاب السافل,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Bani Ali,بني علي,YE200750,Bani Ali - Wusab As Safil,بني علي - وصاب السافل,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Al Athlath,الاثلاث,YE200751,Al Athlath,الاثلاث,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Bani Al Azab wa Al Asalimah,بني العزب والاسالمه,YE200752,Bani Al Azab wa Al Asalimah,بني العزب والاسالمه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Dawran Anis,ضوران انس,YE2011,As Salaf,السلف,YE201135,As Salaf - Dwran Anis,السلف - ضوران انس,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Bani Ayash,بني عياش,YE200754,Bani Ayash - Wusab As Safil,بني عياش - وصاب السافل,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Bani Mansur,بني منصور,YE200755,Bani Mansur - Wusab As Safil,بني منصور - وصاب السافل,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Bayt Al Hay,بيت الحيي,YE200756,Bayt Al Hay,بيت الحيي,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Bani Ar Ramad,بني الرماد,YE200757,Bani Ar Ramad,بني الرماد,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Al Misbah,المصباح,YE200758,Al Misbah,المصباح,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Bani Marjaf,بني مرجف,YE200759,Bani Marjaf,بني مرجف,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Amran,عمران,YE29,Huth,حوث,YE2902,Al Ma'amirah,المعامره,YE290231,Al Maamirah,المعامره,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Al Magharib,المغارب,YE200760,Al Magharib - Wusab As Safil,المغارب - وصاب السافل,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Bani Salamah Al Gharbiyah,بني سلمة الغربيه,YE200761,Bani Salamah Al Gharbiyah,بني سلمة الغربيه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Ad Dashir,الداشر,YE200762,Ad Dashir,الداشر,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Al Majabah,المجبه,YE200763,Al Majabah,المجبه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Al Aris,العارس,YE200764,Al Aris,العارس,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Shukr,شكر,YE200765,Shukr,شكر,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Qardan As Sun',قرضان الصنع,YE200766,Qardan As Sun,قرضان الصنع,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Rub' Al Magharim,ربع المغارم,YE200767,Rub Al Magharim,ربع المغارم,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Sujayr Al Mahawir,سجير المحاوير,YE200768,Sujayr Al Mahawir,سجير المحاوير,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Bani Mas'ud,بني مسعود,YE200769,Bani Masud,بني مسعود,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Bani Musa,بني موسى,YE200770,Bani Musa - Wusab As Safil,بني موسى - وصاب السافل,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Wusab As Safil,وصاب السافل,YE2007,Wadi Al Khashab,وادي الخشب,YE200771,Wadi Al Khashab,وادي الخشب,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Mayfa'at Ans,ميفعة عنس,YE2009,Asbil,اسبيل,YE200921,Asbil,اسبيل,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Dhamar City,مدينة ذمار,YE2008,Dhamar,ذمار,YE200821,Dhamar,ذمار,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Dhamar City,مدينة ذمار,YE2008,Manqadhah,منقذه,YE200822,Manqadhah,منقذه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Mayfa'at Ans,ميفعة عنس,YE2009,Al Athla'a,الاثلاء,YE200922,Al Athlaa,الاثلاء,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Mayfa'at Ans,ميفعة عنس,YE2009,Al Jarshah,الجرشه,YE200923,Al Jarshah - Mayfaat Ans,الجرشه - ميفعة عنس,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Mayfa'at Ans,ميفعة عنس,YE2009,Ans As Salamah,عنس السلامه,YE200924,Ans As Salamah,عنس السلامه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Mayfa'at Ans,ميفعة عنس,YE2009,Sa'lat Zabid,سائلة زبيد,YE200925,Salat Zabid - Mayfaat Ans,سائلة زبيد - ميفعة عنس,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Ans,عنس,YE2010,Jabal Ad Dar,جبل الدار,YE201021,Jabal Ad Dar,جبل الدار,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Dawran Anis,ضوران انس,YE2011,Bakil,بكيل,YE201125,Bakil - Dwran Anis,بكيل - ضوران انس,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Ans,عنس,YE2010,Wadi Al Har,وادي الحار,YE201022,Wadi Al Har,وادي الحار,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Ans,عنس,YE2010,Sa'lat Ma'saj,سائلة معسج,YE201023,Salat Masaj,سائلة معسج,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Ans,عنس,YE2010,Ya'r,يعر,YE201024,Yar,يعر,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Ans,عنس,YE2010,Sa'lat Zabid,سائلة زبيد,YE201025,Salat Zabid - Ans,سائلة زبيد - عنس,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Ans,عنس,YE2010,Jabal Zabid,جبل زبيد,YE201026,Jabal Zabid,جبل زبيد,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Ans,عنس,YE2010,Wadi Zabid,وادي زبيد,YE201027,Wadi Zabid,وادي زبيد,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Dawran Anis,ضوران انس,YE2011,Khums Al Haql,خمس الحقل,YE201121,Khums Al Haql,خمس الحقل,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Dawran Anis,ضوران انس,YE2011,Khums Al Wasat,خمس الوسط,YE201122,Khums Al Wasat,خمس الوسط,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Dawran Anis,ضوران انس,YE2011,Al Qit'ah,القطعه,YE201123,Al Qitah,القطعه,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Dawran Anis,ضوران انس,YE2011,Al Aridah,العارضه,YE201124,Al Aridah - Dwran Anis,العارضه - ضوران انس,,,,,2019-02-01,2019-10-02,
Yemen,اليمن,YE,Dhamar,ذمار,YE20,Dawran Anis,ضوران انس,YE2011,Khums Hazim,خمس حزيم,YE201126,Khums Hazim,خمس حزيم,,,,,2019-02-01,2019-10-02,
