admin3Name_en,admin3Name_ar,admin3Pcode,admin3RefName,admin3AltName1_en,admin3AltName2_en,admin3AltName1_ar,admin3AltName2_ar,admin2Name_en,admin2Name_ar,admin2Pcode,admin1Name_en,admin1Name_ar,admin1Pcode,admin0Name_en,admin0Name_ar,admin0Pcode,date,validOn,validTo
Deir Khouna,دير خونة,21337,Deir Khouna,,,,,Baabda,بعبدا,LB32,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Chmeisset Baabda,شميسة,21347,Chmeisset Baabda,,,,,Baabda,بعبدا,LB32,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Rouayssrt El-Ballout,رويسة البلوط,21317,Rouayssrt El-Ballout,,,,,Baabda,بعبدا,LB32,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mzairaa Baabda,مزيرعة بعبدا,21321,Mzairaa Baabda,,,,,Baabda,بعبدا,LB32,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Qoussaya,قوسايا,51353,Qoussaya,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Ouadi Chahrour Es-Soufla,وادي شحرور السفلى,21259,Ouadi Chahrour Es-Soufla,,,,,Baabda,بعبدا,LB32,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Haret Es-Sit,حارة الست,21275,Haret Es-Sit,,,,,Baabda,بعبدا,LB32,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Bmaryam,بمريم,21436,Bmaryam,,,,,Baabda,بعبدا,LB32,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Jdita,جديتا,51224,Jdita,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Zahlé Haouch El-Oumara Aradi,زحلة حوش الامراء أراضي,51127,Zahle Haouch El-Oumara Aradi,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Choueifat El-Aamrousiyeh,عمروسية الشويفات,24111,Choueifat El-Aamrousiyeh,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Hammana,حمانا,21411,Hammana,,,,,Baabda,بعبدا,LB32,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Boutchay,بطشيه,21227,Boutchay,,,,,Baabda,بعبدا,LB32,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Kahhaleh,الكحاله,24313,Kahhaleh,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Haret Hamzeh,حارة حمزة,21327,Haret Hamzeh,,,,,Baabda,بعبدا,LB32,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Saadnayel,سعدنايل,51231,Saadnayel,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Choueifat El-Oumara,الشويفات الامراء,24155,Choueifat El-Oumara,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Dalhamiyet Zahleh,دلهميه,51383,Dalhamiyet Zahleh,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Khreibet Baabda,خريبة بعبدا,21431,Khreibet Baabda,,,,,Baabda,بعبدا,LB32,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Qtaleh Baabda,قتالة,21331,Qtaleh Baabda,,,,,Baabda,بعبدا,LB32,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Chbaniyeh,شبانية,21426,Chbaniyeh,,,,,Baabda,بعبدا,LB32,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Merdache,مرداشة,21235,Merdache,,,,,Baabda,بعبدا,LB32,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Ksara,كسارة,51184,Ksara,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aaley,عاليه,24311,Aaley,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Kfar Chima,كفرشيما,21251,Kfar Chima,,,,,Baabda,بعبدا,LB32,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Taalbaya,تعلبايا,51221,Taalbaya,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Baalchmay,بعلشميه,21311,Baalchmay,,,,,Baabda,بعبدا,LB32,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Ouadi Chahrour El Aaoulia,وادي شحرور العليا,21267,Ouadi Chahrour El Aaoulia,,,,,Baabda,بعبدا,LB32,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Bsous,بسوس,24291,Bsous,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Bouarej,بوارج,51244,Bouarej,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aain Mouaffaq,عين موفق,21314,Aain Mouaffaq,,,,,Baabda,بعبدا,LB32,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mrayjat Zahleh,مريجات,51241,Mrayjat Zahleh,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Qobbayaa,قبيع,21357,Qobbayaa,,,,,Baabda,بعبدا,LB32,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Chtaura,شتورا,51211,Chtaura,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Ras El-Href,راس الحرف,21334,Ras El-Href,,,,,Baabda,بعبدا,LB32,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Zebdoul,زبدل,51214,Zebdoul,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Houmal,حومال,24275,Houmal,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Bdadoun,بدادون,24283,Bdadoun,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Blaybel,بليبل,24267,Blaybel,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Choueifat El-Quoubbeh,قبة الشويفات,24133,Choueifat El-Quoubbeh,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Makseh,مكسة,51217,Makseh,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aain Ej-Jdideh Aaley,عين الجديدة,24325,Aain Ej-Jdideh Aaley,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Bhamdoun El-Mhatta,بحمدون المحطة,24411,Bhamdoun El-Mhatta,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Bsaba Baabda,بسابا وادي الدلب,21283,Bsaba Baabda,,,,,Baabda,بعبدا,LB32,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Qrayet Baabda,قرية,21344,Qrayet Baabda,,,,,Baabda,بعبدا,LB32,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Ouadi Ed-Delm,وادي الدلم,51257,Ouadi Ed-Delm,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aain Er-Roummaneh Aaley,عين الرمانة,24317,Aain Er-Roummaneh Aaley,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Bhamdoun Ed-Dayaa,بحمدون الضيعة,24414,Bhamdoun Ed-Dayaa,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aain Dara,عين داره,24477,Aain Dara,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aain Aanoub,عين عنوب,24259,Aain Aanoub,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Qmatiyeh, قماطية ,24315,Qmatiyeh,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Saoufar, صوفر ,24427,Saoufar,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aaytat,عيتات,24329,Aaytat,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Bmakine,بمكين,24319,Bmakine,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Bkhichtay,بخشتيه,24321,Bkhichtay,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Deir Qoubel,دير قوبل,24177,Deir Qoubel,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Qabb Elias,قب الياس,51234,Qabb Elias,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Barr Elias,بر الياس,51267,Barr Elias,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Charoun,شارون,24444,Charoun,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aain Kfar Zabad,عين كفر زبد,51377,Aain Kfar Zabad,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Bchamoun,بشامون,24243,Bchamoun,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Majdel Baana, مجدل بعنا ,24424,Majdel Baana,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Taanayel,تعنايل,51227,Taanayel,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Chanay,شانيه,24417,Chanay,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Btalloun,بطلون,24421,Btalloun,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Souq El-Gharb,سوق الغرب,24331,Souq El-Gharb,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Bedghan Oua Ouadi Bedghan,بدغان,24434,Bedghan Oua Ouadi Bedghan,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Behouara,بحوارا,24327,Behouara,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Rijmeh, رجمة ,24335,Rijmeh,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aazouniyeh,العزونيه,24454,Aazouniyeh,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Haouch Mandara,حوش مندره,51237,Haouch Mandara,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Litige,,51001,Litige,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Ghaboune,الغابون,24323,Ghaboune,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Kfarzabad,كفر زبد,51389,Kfarzabad,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Taazaniyeh, تعزانية ,24333,Taazaniyeh,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Chimlane,شملان,24339,Chimlane,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aaramoun Aaley,عرمون,24211,Aaramoun Aaley,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Keyfoun,كيفون,24337,Keyfoun,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mansouriyet Bhamdoun, منصورية بحمدون ,24441,Mansouriyet Bhamdoun,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Bayssour Aaley,بيصور,24343,Bayssour Aaley,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Btater,بتاتر,24447,Btater,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Chebrqiyet Tabet,شبرقية تابت,51247,Chebrqiyet Tabet,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Kfar Aamay,كفرعميه,24341,Kfar Aamay,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Sirhmoul, سرحمول ,24227,Sirhmoul,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aaynab,عيناب,24351,Aaynab,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Haouch Es-Siyadeh,حوش الصيادي,51251,Haouch Es-Siyadeh,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aain El Halazoun,عين الحلزون,24431,Aain El Halazoun,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Marj BG,المرج,52277,Marj BG,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Chartoun,شرتون,24353,Chartoun,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Bmahray,بمهريه,24484,Bmahray,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mzaraat Zahleh,مزرعة زحلة,51271,Mzaraat Zahleh,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Litige,,24001,Litige,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Homs Oua Hama, حمص وحمى,24437,Homs Oua Hama,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mcherfeh, مشرفه ,24457,Mcherfeh,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Ighmid,اغميد,24451,Ighmid,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mejdlaiya,مجدليا,24349,Mejdlaiya,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Haouch Qayssar,قيصر,51264,Haouch Qayssar,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Naameh,ناعمه,23141,Naameh,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Tcheflik Eddé Haouch,تشفلك اده حوش,51274,Tcheflik Edde Haouch,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Rouayssat En-Naamane, رويسة النعمان ,24347,Rouayssat En-Naamane,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Tcheflik Qiqano,تشفلك قيقانو,51261,Tcheflik Qiqano,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Litige,,24002,Litige,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aain Drafil,عين درافيل,24219,Aain Drafil,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aaley Bsatine,البساتين,24365,Aaley Bsatine,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Litige,,24003,Litige,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Habramoun,حبرمون,24461,Habramoun,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Nasriyet Zahleh,ناصرية  زحلة,51287,Nasriyet Zahleh,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Bserrine,بسرين,24464,Bserrine,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Douair Er-Remmaneh,دوير الرمان,24345,Douair Er-Remmaneh,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mchekhti,مشاقتي,24443,Mchekhti,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Rimhala,رمحالا,24367,Rimhala,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Dfoun,دفون,24357,Dfoun,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Raouda (Istabel),روضة إسطبل,52295,Raouda (Istabel),,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aanjar (Haouch Moussa),عنجر,51281,Aanjar (Haouch Moussa),,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aain Ksour,عين كسور,24371,Aain Ksour,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Tell El-Akhdar,تل الاخضر,51277,Tell El-Akhdar,,,,,Zahle,زحلة,LB25,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aain Zhalta,عين زحلتا,23469,Aain Zhalta,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Richmaiya, رشميا ,24359,Richmaiya,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Baaouerta,بعورته,24235,Baaouerta,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Litige,,24004,Litige,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Ramlieh, رملية ,24467,Ramlieh,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Maasrati, معصريتي  ,24471,Maasrati,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mazraat En-Nahr Aaley, مزرعة النهر ,24474,Mazraat En-Nahr Aaley,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Bou Zrideh,بو زريده,24355,Bou Zrideh,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mrayjat Aaley, مريجات عاليه,24481,Mrayjat Aaley,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Litige,,24005,Litige,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aabey,عبيه,24375,Aabey,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aammiq BG,عميق,52176,Aammiq BG,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Litige,,24006,Litige,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Kfar hay,كفر حي,23454,Kfar hay,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Chourit,شوريت ,23453,Chourit,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Litige,,24007,Litige,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Binnay,البينه,24369,Binnay,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aain Traz,عين تراز,24361,Aain Traz,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Litige,,24008,Litige,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Litige,,23001,Litige,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Harimeh Es-Soughra,حريمة الصغرى,52271,Harimeh Es-Soughra,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Kfar Niss,كفرنيس,23455,Kfar Niss,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Selfaya,سلفايا,24363,Selfaya,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Litige,,52001,Litige,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Ouaqf BG,الوقف بقاع الغربي,52261,Ouaqf BG,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Majdel El-Meouch,مجدل المعوش,23445,Majdel El-Meouch,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Damour,الدامور,23111,Damour,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Litige,,23002,Litige,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Daqqoun,دقون,24251,Daqqoun,,,,,Aley,عاليه,LB31,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Jazira BG,الجزيرة,52257,Jazira BG,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Chebrqiyet Aammiq,شبرقية عميق,52181,Chebrqiyet Aammiq,,,,,West Bekaa,البقاع الغربي,LB24,Bekaa,البقاع,LB2,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Biret Ech-Chouf,بيرة ,23451,Biret Ech-Chouf,,,,,Chouf, الشوف,LB33,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
